#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-04-05 00:02:47
#Fields: date time cs-method cs-uri-stem c-ip cs-version cs(User-Agent) cs(Referer) cs-host sc-status sc-substatus sc-bytes
2017-04-05 00:02:47 GET / 52.43.168.112 HTTP/1.1 python-requests/2.7.0+CPython/2.7.12+Linux/3.13.0-113-generic - birdkernanddalmia.com 200 0 0
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-04-05 01:23:06
#Fields: date time cs-method cs-uri-stem c-ip cs-version cs(User-Agent) cs(Referer) cs-host sc-status sc-substatus sc-bytes
2017-04-05 02:51:40 GET /apple-touch-icon-precomposed.png 50.185.220.91 HTTP/1.1 MobileSafari/602.1+CFNetwork/808.3+Darwin/16.3.0 - www.birdkernanddalmia.com 404 0 5513
2017-04-05 02:51:40 GET /apple-touch-icon.png 50.185.220.91 HTTP/1.1 MobileSafari/602.1+CFNetwork/808.3+Darwin/16.3.0 - www.birdkernanddalmia.com 404 0 5489
2017-04-05 02:51:40 GET /favicon.ico 50.185.220.91 HTTP/1.1 MobileSafari/602.1+CFNetwork/808.3+Darwin/16.3.0 - www.birdkernanddalmia.com 404 0 5471
2017-04-05 02:51:40 GET /apple-touch-icon-120x120-precomposed.png 50.185.220.91 HTTP/1.1 MobileSafari/602.1+CFNetwork/808.3+Darwin/16.3.0 - www.birdkernanddalmia.com 404 0 5529
2017-04-05 02:51:40 GET /apple-touch-icon-120x120.png 50.185.220.91 HTTP/1.1 MobileSafari/602.1+CFNetwork/808.3+Darwin/16.3.0 - www.birdkernanddalmia.com 404 0 5505
2017-04-05 02:51:40 GET /apple-touch-icon-precomposed.png 50.185.220.91 HTTP/1.1 MobileSafari/602.1+CFNetwork/808.3+Darwin/16.3.0 - www.birdkernanddalmia.com 404 0 5513
2017-04-05 02:51:41 GET /apple-touch-icon.png 50.185.220.91 HTTP/1.1 MobileSafari/602.1+CFNetwork/808.3+Darwin/16.3.0 - www.birdkernanddalmia.com 404 0 5489
2017-04-05 02:51:41 GET /favicon.ico 50.185.220.91 HTTP/1.1 MobileSafari/602.1+CFNetwork/808.3+Darwin/16.3.0 - www.birdkernanddalmia.com 404 0 5471
2017-04-05 02:58:09 GET /robots.txt 207.46.13.216 HTTP/1.1 Mozilla/5.0+(compatible;+bingbot/2.0;++http://www.bing.com/bingbot.htm) - www.birdkernanddalmia.com 404 0 5469
2017-04-05 02:58:35 GET /marilynrbird.html 207.46.13.24 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+7_0+like+Mac+OS+X)+AppleWebKit/537.51.1+(KHTML,+like+Gecko)+Version/7.0+Mobile/11A465+Safari/9537.53+(compatible;+bingbot/2.0;++http://www.bing.com/bingbot.htm) - www.birdkernanddalmia.com 200 0 7428
2017-04-05 03:06:19 GET /marilynrbird.html 207.46.13.24 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+7_0+like+Mac+OS+X)+AppleWebKit/537.51.1+(KHTML,+like+Gecko)+Version/7.0+Mobile/11A465+Safari/9537.53+(compatible;+bingbot/2.0;++http://www.bing.com/bingbot.htm) - www.birdkernanddalmia.com 200 0 7428
2017-04-05 03:06:25 GET /jakarta/isapi_redirect.dll 24.6.142.148 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_11_6)+AppleWebKit/602.1.50+(KHTML,+like+Gecko)+Version/10.0+Safari/602.1.50 http://www.birdkernanddalmia.com/ www.birdkernanddalmia.com 200 0 6547
2017-04-05 03:06:25 GET /Scripts/AC_RunActiveContent.js 24.6.142.148 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_11_6)+AppleWebKit/602.1.50+(KHTML,+like+Gecko)+Version/10.0+Safari/602.1.50 http://www.birdkernanddalmia.com/contactus.cfm www.birdkernanddalmia.com 200 0 8613
2017-04-05 03:06:25 GET /cssone.css 24.6.142.148 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_11_6)+AppleWebKit/602.1.50+(KHTML,+like+Gecko)+Version/10.0+Safari/602.1.50 http://www.birdkernanddalmia.com/contactus.cfm www.birdkernanddalmia.com 200 0 876
2017-04-05 03:06:25 GET /Images/Adobe-ID-044ASP365792.jpg 24.6.142.148 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_11_6)+AppleWebKit/602.1.50+(KHTML,+like+Gecko)+Version/10.0+Safari/602.1.50 http://www.birdkernanddalmia.com/contactus.cfm www.birdkernanddalmia.com 200 0 13230
2017-04-05 03:06:25 GET /Images/Therapy-services.jpg 24.6.142.148 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_11_6)+AppleWebKit/602.1.50+(KHTML,+like+Gecko)+Version/10.0+Safari/602.1.50 http://www.birdkernanddalmia.com/contactus.cfm www.birdkernanddalmia.com 200 0 1492
2017-04-05 03:06:25 GET /Images/Home-button.jpg 24.6.142.148 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_11_6)+AppleWebKit/602.1.50+(KHTML,+like+Gecko)+Version/10.0+Safari/602.1.50 http://www.birdkernanddalmia.com/contactus.cfm www.birdkernanddalmia.com 200 0 2885
2017-04-05 03:06:25 GET /Images/Pricing-button.jpg 24.6.142.148 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_11_6)+AppleWebKit/602.1.50+(KHTML,+like+Gecko)+Version/10.0+Safari/602.1.50 http://www.birdkernanddalmia.com/contactus.cfm www.birdkernanddalmia.com 200 0 1711
2017-04-05 03:06:25 GET /Images/Vision-Button.jpg 24.6.142.148 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_11_6)+AppleWebKit/602.1.50+(KHTML,+like+Gecko)+Version/10.0+Safari/602.1.50 http://www.birdkernanddalmia.com/contactus.cfm www.birdkernanddalmia.com 200 0 2957
2017-04-05 03:06:25 GET /Images/Intake-Forms-Button.jpg 24.6.142.148 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_11_6)+AppleWebKit/602.1.50+(KHTML,+like+Gecko)+Version/10.0+Safari/602.1.50 http://www.birdkernanddalmia.com/contactus.cfm www.birdkernanddalmia.com 200 0 4049
2017-04-05 03:06:25 GET /Images/Cool-Ideas-button.jpg 24.6.142.148 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_11_6)+AppleWebKit/602.1.50+(KHTML,+like+Gecko)+Version/10.0+Safari/602.1.50 http://www.birdkernanddalmia.com/contactus.cfm www.birdkernanddalmia.com 200 0 3605
2017-04-05 03:06:25 GET /Images/Therapist-button.jpg 24.6.142.148 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_11_6)+AppleWebKit/602.1.50+(KHTML,+like+Gecko)+Version/10.0+Safari/602.1.50 http://www.birdkernanddalmia.com/contactus.cfm www.birdkernanddalmia.com 200 0 3556
2017-04-05 03:06:25 GET /Images/Equipment-button.jpg 24.6.142.148 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_11_6)+AppleWebKit/602.1.50+(KHTML,+like+Gecko)+Version/10.0+Safari/602.1.50 http://www.birdkernanddalmia.com/contactus.cfm www.birdkernanddalmia.com 200 0 3786
2017-04-05 03:06:25 GET /Images/Links-Button.jpg 24.6.142.148 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_11_6)+AppleWebKit/602.1.50+(KHTML,+like+Gecko)+Version/10.0+Safari/602.1.50 http://www.birdkernanddalmia.com/contactus.cfm www.birdkernanddalmia.com 200 0 2773
2017-04-05 03:06:25 GET /Images/contact-us-button.jpg 24.6.142.148 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_11_6)+AppleWebKit/602.1.50+(KHTML,+like+Gecko)+Version/10.0+Safari/602.1.50 http://www.birdkernanddalmia.com/contactus.cfm www.birdkernanddalmia.com 200 0 3759
2017-04-05 03:06:25 GET /Images/News-Button.jpg 24.6.142.148 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_11_6)+AppleWebKit/602.1.50+(KHTML,+like+Gecko)+Version/10.0+Safari/602.1.50 http://www.birdkernanddalmia.com/contactus.cfm www.birdkernanddalmia.com 200 0 2706
2017-04-05 03:06:25 GET /Images/contact-us-page-background.jpg 24.6.142.148 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_11_6)+AppleWebKit/602.1.50+(KHTML,+like+Gecko)+Version/10.0+Safari/602.1.50 http://www.birdkernanddalmia.com/contactus.cfm www.birdkernanddalmia.com 200 0 7908
2017-04-05 03:06:25 GET /images/bottombar.jpg 24.6.142.148 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_11_6)+AppleWebKit/602.1.50+(KHTML,+like+Gecko)+Version/10.0+Safari/602.1.50 http://www.birdkernanddalmia.com/contactus.cfm www.birdkernanddalmia.com 200 0 1851
2017-04-05 03:06:26 GET /Images/Cool-Ideas-button-MO.jpg 24.6.142.148 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_11_6)+AppleWebKit/602.1.50+(KHTML,+like+Gecko)+Version/10.0+Safari/602.1.50 http://www.birdkernanddalmia.com/contactus.cfm www.birdkernanddalmia.com 200 0 3744
2017-04-05 03:06:26 GET /Images/Intake-Forms-Button-MO.jpg 24.6.142.148 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_11_6)+AppleWebKit/602.1.50+(KHTML,+like+Gecko)+Version/10.0+Safari/602.1.50 http://www.birdkernanddalmia.com/contactus.cfm www.birdkernanddalmia.com 200 0 4229
2017-04-05 03:06:26 GET /Images/Therapy-services-MO.jpg 24.6.142.148 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_11_6)+AppleWebKit/602.1.50+(KHTML,+like+Gecko)+Version/10.0+Safari/602.1.50 http://www.birdkernanddalmia.com/contactus.cfm www.birdkernanddalmia.com 200 0 1659
2017-04-05 03:06:26 GET /Images/Pricing-button-MO.jpg 24.6.142.148 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_11_6)+AppleWebKit/602.1.50+(KHTML,+like+Gecko)+Version/10.0+Safari/602.1.50 http://www.birdkernanddalmia.com/contactus.cfm www.birdkernanddalmia.com 200 0 1931
2017-04-05 03:06:26 GET /Images/Vision-Button-MO.jpg 24.6.142.148 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_11_6)+AppleWebKit/602.1.50+(KHTML,+like+Gecko)+Version/10.0+Safari/602.1.50 http://www.birdkernanddalmia.com/contactus.cfm www.birdkernanddalmia.com 200 0 3058
2017-04-05 03:06:26 GET /Images/Home-button-MO.jpg 24.6.142.148 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_11_6)+AppleWebKit/602.1.50+(KHTML,+like+Gecko)+Version/10.0+Safari/602.1.50 http://www.birdkernanddalmia.com/contactus.cfm www.birdkernanddalmia.com 200 0 2962
2017-04-05 03:06:26 GET /Images/Equipment-button-MO.jpg 24.6.142.148 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_11_6)+AppleWebKit/602.1.50+(KHTML,+like+Gecko)+Version/10.0+Safari/602.1.50 http://www.birdkernanddalmia.com/contactus.cfm www.birdkernanddalmia.com 200 0 3936
2017-04-05 03:06:26 GET /Images/Therapsits-button-MO.jpg 24.6.142.148 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_11_6)+AppleWebKit/602.1.50+(KHTML,+like+Gecko)+Version/10.0+Safari/602.1.50 http://www.birdkernanddalmia.com/contactus.cfm www.birdkernanddalmia.com 200 0 3705
2017-04-05 03:06:26 GET /Images/Links-Button-MO.jpg 24.6.142.148 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_11_6)+AppleWebKit/602.1.50+(KHTML,+like+Gecko)+Version/10.0+Safari/602.1.50 http://www.birdkernanddalmia.com/contactus.cfm www.birdkernanddalmia.com 200 0 2851
2017-04-05 03:06:26 GET /Images/News-Button-MO.jpg 24.6.142.148 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_11_6)+AppleWebKit/602.1.50+(KHTML,+like+Gecko)+Version/10.0+Safari/602.1.50 http://www.birdkernanddalmia.com/contactus.cfm www.birdkernanddalmia.com 200 0 2778
2017-04-05 03:06:26 GET /Images/Contact-Us-Button-MO.jpg 24.6.142.148 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_11_6)+AppleWebKit/602.1.50+(KHTML,+like+Gecko)+Version/10.0+Safari/602.1.50 http://www.birdkernanddalmia.com/contactus.cfm www.birdkernanddalmia.com 200 0 3901
2017-04-05 03:06:26 GET /favicon.ico 24.6.142.148 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_11_6)+AppleWebKit/602.1.50+(KHTML,+like+Gecko)+Version/10.0+Safari/602.1.50 http://www.birdkernanddalmia.com/contactus.cfm www.birdkernanddalmia.com 404 0 5471
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-04-05 03:23:02
#Fields: date time cs-method cs-uri-stem c-ip cs-version cs(User-Agent) cs(Referer) cs-host sc-status sc-substatus sc-bytes
2017-04-05 03:23:02 GET /Scripts/AC_RunActiveContent.js 157.55.2.137 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+7_0+like+Mac+OS+X)+AppleWebKit/537.51.1+(KHTML,+like+Gecko)+Version/7.0+Mobile/11A465+Safari/9537.53+BingPreview/1.0b http://www.birdkernanddalmia.com/marilynrbird.html www.birdkernanddalmia.com 200 0 8613
2017-04-05 03:23:02 GET /cssone.css 157.55.2.137 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+7_0+like+Mac+OS+X)+AppleWebKit/537.51.1+(KHTML,+like+Gecko)+Version/7.0+Mobile/11A465+Safari/9537.53+BingPreview/1.0b http://www.birdkernanddalmia.com/marilynrbird.html www.birdkernanddalmia.com 200 0 876
2017-04-05 03:23:02 GET /Images/Therapist-button.jpg 157.55.2.137 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+7_0+like+Mac+OS+X)+AppleWebKit/537.51.1+(KHTML,+like+Gecko)+Version/7.0+Mobile/11A465+Safari/9537.53+BingPreview/1.0b http://www.birdkernanddalmia.com/marilynrbird.html www.birdkernanddalmia.com 200 0 3556
2017-04-05 03:23:02 GET /Images/Home-button.jpg 157.55.2.137 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+7_0+like+Mac+OS+X)+AppleWebKit/537.51.1+(KHTML,+like+Gecko)+Version/7.0+Mobile/11A465+Safari/9537.53+BingPreview/1.0b http://www.birdkernanddalmia.com/marilynrbird.html www.birdkernanddalmia.com 200 0 2885
2017-04-05 03:23:02 GET /Images/Adobe-ID-044ASP365792.jpg 157.55.2.137 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+7_0+like+Mac+OS+X)+AppleWebKit/537.51.1+(KHTML,+like+Gecko)+Version/7.0+Mobile/11A465+Safari/9537.53+BingPreview/1.0b http://www.birdkernanddalmia.com/marilynrbird.html www.birdkernanddalmia.com 200 0 13230
2017-04-05 03:23:02 GET /Images/therapists-page-backgrounds2.jpg 157.55.2.137 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+7_0+like+Mac+OS+X)+AppleWebKit/537.51.1+(KHTML,+like+Gecko)+Version/7.0+Mobile/11A465+Safari/9537.53+BingPreview/1.0b http://www.birdkernanddalmia.com/marilynrbird.html www.birdkernanddalmia.com 200 0 11484
2017-04-05 03:23:03 GET /Images/Equipment-button-MO.jpg 157.55.2.137 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+7_0+like+Mac+OS+X)+AppleWebKit/537.51.1+(KHTML,+like+Gecko)+Version/7.0+Mobile/11A465+Safari/9537.53+BingPreview/1.0b http://www.birdkernanddalmia.com/marilynrbird.html www.birdkernanddalmia.com 200 0 3936
2017-04-05 03:23:03 GET /Images/Therapy-services-MO.jpg 157.55.2.137 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+7_0+like+Mac+OS+X)+AppleWebKit/537.51.1+(KHTML,+like+Gecko)+Version/7.0+Mobile/11A465+Safari/9537.53+BingPreview/1.0b http://www.birdkernanddalmia.com/marilynrbird.html www.birdkernanddalmia.com 200 0 1659
2017-04-05 03:23:03 GET /Images/Therapsits-button-MO.jpg 157.55.2.137 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+7_0+like+Mac+OS+X)+AppleWebKit/537.51.1+(KHTML,+like+Gecko)+Version/7.0+Mobile/11A465+Safari/9537.53+BingPreview/1.0b http://www.birdkernanddalmia.com/marilynrbird.html www.birdkernanddalmia.com 200 0 3705
2017-04-05 03:27:02 GET /Images/Home-button.jpg 207.46.13.188 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+7_0+like+Mac+OS+X)+AppleWebKit/537.51.1+(KHTML,+like+Gecko)+Version/7.0+Mobile/11A465+Safari/9537.53+(compatible;+bingbot/2.0;++http://www.bing.com/bingbot.htm) - www.birdkernanddalmia.com 200 0 2885
2017-04-05 03:27:02 GET /Images/Equipment-button-MO.jpg 207.46.13.188 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+7_0+like+Mac+OS+X)+AppleWebKit/537.51.1+(KHTML,+like+Gecko)+Version/7.0+Mobile/11A465+Safari/9537.53+(compatible;+bingbot/2.0;++http://www.bing.com/bingbot.htm) - www.birdkernanddalmia.com 200 0 3936
2017-04-05 03:27:04 GET /Images/Therapsits-button-MO.jpg 207.46.13.188 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+7_0+like+Mac+OS+X)+AppleWebKit/537.51.1+(KHTML,+like+Gecko)+Version/7.0+Mobile/11A465+Safari/9537.53+(compatible;+bingbot/2.0;++http://www.bing.com/bingbot.htm) - www.birdkernanddalmia.com 200 0 3705
2017-04-05 03:27:04 GET /Images/Therapist-button.jpg 207.46.13.188 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+7_0+like+Mac+OS+X)+AppleWebKit/537.51.1+(KHTML,+like+Gecko)+Version/7.0+Mobile/11A465+Safari/9537.53+(compatible;+bingbot/2.0;++http://www.bing.com/bingbot.htm) - www.birdkernanddalmia.com 200 0 3556
2017-04-05 03:27:04 GET /Images/Therapy-services-MO.jpg 207.46.13.188 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+7_0+like+Mac+OS+X)+AppleWebKit/537.51.1+(KHTML,+like+Gecko)+Version/7.0+Mobile/11A465+Safari/9537.53+(compatible;+bingbot/2.0;++http://www.bing.com/bingbot.htm) - www.birdkernanddalmia.com 200 0 1659
2017-04-05 03:27:04 GET /Images/therapists-page-backgrounds2.jpg 207.46.13.188 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+7_0+like+Mac+OS+X)+AppleWebKit/537.51.1+(KHTML,+like+Gecko)+Version/7.0+Mobile/11A465+Safari/9537.53+(compatible;+bingbot/2.0;++http://www.bing.com/bingbot.htm) - www.birdkernanddalmia.com 200 0 11484
2017-04-05 03:27:05 GET /Scripts/AC_RunActiveContent.js 207.46.13.188 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+7_0+like+Mac+OS+X)+AppleWebKit/537.51.1+(KHTML,+like+Gecko)+Version/7.0+Mobile/11A465+Safari/9537.53+(compatible;+bingbot/2.0;++http://www.bing.com/bingbot.htm) - www.birdkernanddalmia.com 200 0 8613
2017-04-05 03:27:05 GET /cssone.css 207.46.13.188 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+7_0+like+Mac+OS+X)+AppleWebKit/537.51.1+(KHTML,+like+Gecko)+Version/7.0+Mobile/11A465+Safari/9537.53+(compatible;+bingbot/2.0;++http://www.bing.com/bingbot.htm) - www.birdkernanddalmia.com 200 0 876
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-04-05 03:52:15
#Fields: date time cs-method cs-uri-stem c-ip cs-version cs(User-Agent) cs(Referer) cs-host sc-status sc-substatus sc-bytes
2017-04-05 03:52:15 GET / 24.6.142.148 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_11_6)+AppleWebKit/602.1.50+(KHTML,+like+Gecko)+Version/10.0+Safari/602.1.50 - www.birdkernanddalmia.com 200 0 0
2017-04-05 03:54:46 GET / 24.6.142.148 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_11_6)+AppleWebKit/602.1.50+(KHTML,+like+Gecko)+Version/10.0+Safari/602.1.50 - www.birdkernanddalmia.com 200 0 6719
2017-04-05 03:54:46 GET /Scripts/AC_RunActiveContent.js 24.6.142.148 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_11_6)+AppleWebKit/602.1.50+(KHTML,+like+Gecko)+Version/10.0+Safari/602.1.50 http://www.birdkernanddalmia.com/ www.birdkernanddalmia.com 200 0 8613
2017-04-05 03:54:46 GET /cssone.css 24.6.142.148 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_11_6)+AppleWebKit/602.1.50+(KHTML,+like+Gecko)+Version/10.0+Safari/602.1.50 http://www.birdkernanddalmia.com/ www.birdkernanddalmia.com 200 0 876
2017-04-05 03:54:46 GET /Images/Adobe-ID-044ASP365792.jpg 24.6.142.148 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_11_6)+AppleWebKit/602.1.50+(KHTML,+like+Gecko)+Version/10.0+Safari/602.1.50 http://www.birdkernanddalmia.com/ www.birdkernanddalmia.com 200 0 13230
2017-04-05 03:54:46 GET /Images/News-Button.jpg 24.6.142.148 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_11_6)+AppleWebKit/602.1.50+(KHTML,+like+Gecko)+Version/10.0+Safari/602.1.50 http://www.birdkernanddalmia.com/ www.birdkernanddalmia.com 200 0 2706
2017-04-05 03:54:46 GET /Images/Links-Button.jpg 24.6.142.148 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_11_6)+AppleWebKit/602.1.50+(KHTML,+like+Gecko)+Version/10.0+Safari/602.1.50 http://www.birdkernanddalmia.com/ www.birdkernanddalmia.com 200 0 2773
2017-04-05 03:54:46 GET /Images/Equipment-button.jpg 24.6.142.148 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_11_6)+AppleWebKit/602.1.50+(KHTML,+like+Gecko)+Version/10.0+Safari/602.1.50 http://www.birdkernanddalmia.com/ www.birdkernanddalmia.com 200 0 3786
2017-04-05 03:54:47 GET /images/NewAddressAnimation.gif 24.6.142.148 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_11_6)+AppleWebKit/602.1.50+(KHTML,+like+Gecko)+Version/10.0+Safari/602.1.50 http://www.birdkernanddalmia.com/ www.birdkernanddalmia.com 200 0 1453307
2017-04-05 03:54:47 GET /Images/Pricing-button-MO.jpg 24.6.142.148 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_11_6)+AppleWebKit/602.1.50+(KHTML,+like+Gecko)+Version/10.0+Safari/602.1.50 http://www.birdkernanddalmia.com/ www.birdkernanddalmia.com 200 0 1931
2017-04-05 03:54:47 GET /Images/Therapy-services-MO.jpg 24.6.142.148 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_11_6)+AppleWebKit/602.1.50+(KHTML,+like+Gecko)+Version/10.0+Safari/602.1.50 http://www.birdkernanddalmia.com/ www.birdkernanddalmia.com 200 0 1659
2017-04-05 03:54:47 GET /Images/Home-button-MO.jpg 24.6.142.148 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_11_6)+AppleWebKit/602.1.50+(KHTML,+like+Gecko)+Version/10.0+Safari/602.1.50 http://www.birdkernanddalmia.com/ www.birdkernanddalmia.com 200 0 2962
2017-04-05 03:58:33 GET /robots.txt 207.46.13.216 HTTP/1.1 Mozilla/5.0+(compatible;+bingbot/2.0;++http://www.bing.com/bingbot.htm) - www.birdkernanddalmia.com 404 0 5469
2017-04-05 04:02:45 GET /Images/Adobe-ID-044ASP365792.jpg 199.30.25.98 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+7_0+like+Mac+OS+X)+AppleWebKit/537.51.1+(KHTML,+like+Gecko)+Version/7.0+Mobile/11A465+Safari/9537.53+BingPreview/1.0b http://www.birdkernanddalmia.com/marilynrbird.html www.birdkernanddalmia.com 200 0 13230
2017-04-05 04:11:13 GET /marilynrbird.html 207.46.13.136 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+7_0+like+Mac+OS+X)+AppleWebKit/537.51.1+(KHTML,+like+Gecko)+Version/7.0+Mobile/11A465+Safari/9537.53+(compatible;+bingbot/2.0;++http://www.bing.com/bingbot.htm) - www.birdkernanddalmia.com 200 0 7428
2017-04-05 04:16:08 GET /marilynrbird.html 207.46.13.136 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+7_0+like+Mac+OS+X)+AppleWebKit/537.51.1+(KHTML,+like+Gecko)+Version/7.0+Mobile/11A465+Safari/9537.53+(compatible;+bingbot/2.0;++http://www.bing.com/bingbot.htm) - www.birdkernanddalmia.com 200 0 7428
2017-04-05 04:16:36 GET /Images/Adobe-ID-044ASP365792.jpg 65.55.210.175 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+7_0+like+Mac+OS+X)+AppleWebKit/537.51.1+(KHTML,+like+Gecko)+Version/7.0+Mobile/11A465+Safari/9537.53+BingPreview/1.0b - www.birdkernanddalmia.com 200 0 13230
2017-04-05 04:16:39 GET /Images/Equipment-button-MO.jpg 199.30.24.14 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+7_0+like+Mac+OS+X)+AppleWebKit/537.51.1+(KHTML,+like+Gecko)+Version/7.0+Mobile/11A465+Safari/9537.53+BingPreview/1.0b - www.birdkernanddalmia.com 200 0 3936
2017-04-05 04:19:33 GET /Images/Adobe-ID-044ASP365792.jpg 199.30.25.92 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+7_0+like+Mac+OS+X)+AppleWebKit/537.51.1+(KHTML,+like+Gecko)+Version/7.0+Mobile/11A465+Safari/9537.53+BingPreview/1.0b http://www.birdkernanddalmia.com/marilynrbird.html www.birdkernanddalmia.com 200 0 13230
2017-04-05 04:20:50 GET /marilynrbird.html 207.46.13.136 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+7_0+like+Mac+OS+X)+AppleWebKit/537.51.1+(KHTML,+like+Gecko)+Version/7.0+Mobile/11A465+Safari/9537.53+(compatible;+bingbot/2.0;++http://www.bing.com/bingbot.htm) - www.birdkernanddalmia.com 200 0 7428
